stop_id,name,lat,lng,routes
203417,VICTORY BLVD/WILD AV,40.592179,-74.189665,S62 S92
202800,ARTHUR KILL RD/UNITED HEBREW CEMETERY,40.570486,-74.148319,S54 S74
505529,69 ST/MAURICE AV,40.735368,-73.896109,Q47
550075,ROCKAWAY BLVD/CENTERVILLE ST,40.678856,-73.834314,Q51 Q7
904224,ROCKAWAY BEACH BLVD/BEACH 90 ST,40.587364,-73.813998,T354
551314,99/CHRISTIE AV,40.741254,-73.861777,Q14
551051,MAIN ST/ROOSEVELT AV,40.759377,-73.829892,Q26
405399,WATER ST/BROAD ST,40.703104,-74.011308,QM65
553378,WOODHAVEN BLVD/POLO PL,40.712454,-73.859537,Q52+ Q52-SBS Q53+ Q53-SBS
403523,W 79 ST/BROADWAY,40.783867,-73.980284,M79+ M79-SBS
551095,HAMPTON ST/BAXTER AV,40.746835,-73.882658,Q29
200303,CASTLETON AV/CONYINGHAM AV,40.634644,-74.102074,S46
504500,MYRTLE AV/69 ST,40.701712,-73.883016,Q55 QM24 QM25 QM34
202715,FOREST HILL RD/STATEN ISLAND DEVELOPMENTAL OFFICE,40.592664,-74.14457,S61 S91
553376,CROSS BAY BLVD/157 AV,40.662449,-73.840507,Q52+ Q52-SBS Q53+ Q53-SBS
200311,CASTLETON AV/CAROLINE ST,40.634487,-74.119274,S46 S53 S54
500575,BROOKVILLE BLVD/MERRICK BLVD,40.67345,-73.733561,Q5 Q86
552288,147 AV/FRANCIS LEWIS BLVD,40.65737,-73.728453,Q111
501053,BELL BLVD/33 AV,40.771764,-73.774488,Q13 Q31
200407,FOREST AV/RICHMOND AV,40.624967,-74.148422,S48 S59 S98 SIM3 SIM30 SIM3C
505256,ARCHER AV/PARSONS BLVD,40.702555,-73.799247,Q111 Q20
201944,VICTORY BLVD/SIGNS RD,40.603669,-74.173051,S62 S92
502650,73 AV/213 ST,40.739987,-73.761198,QM35 QM5 QM8
203387,SOUTH AV/TELEPORT DR,40.60819,-74.178743,S46 S96
202686,EBBITTS ST/HYLAN BLVD,40.565523,-74.112298,S57
504950,149 AV/253 ST,40.652969,-73.736486,QM63
200856,LAFAYETTE AV/CASSIDY PL,40.641737,-74.094983,S44
504256,METROPOLITAN AV/FOREST AV,40.712821,-73.905623,Q14 Q39 Q54
553146,134 ST/150 AV,40.663796,-73.806609,Q10
982490,88 AV/153 ST,40.706258,-73.803739,Q24
500011,HILLSIDE AV/189 ST,40.715309,-73.772827,Q1 Q36 Q43
501930,JAMAICA AV/213 ST,40.716033,-73.744908,Q110
302074,ATLANTIC AV/VERMONT ST,40.675826,-73.894488,Q24
551603,31 AV/77 ST,40.758825,-73.890835,Q47
501964,212 ST/93 AV,40.718961,-73.74818,Q82
500470,120 AV/FRANCIS LEWIS BLVD,40.689935,-73.742077,Q84
550534,30 AV/43 ST,40.762603,-73.912527,Q18
200530,JEWETT AV/THE BOULEVARD,40.618213,-74.131416,S66
500168,FARMERS BLVD/134 AV,40.676185,-73.763441,Q3
505361,HILLSIDE AV/250 ST,40.735359,-73.717285,Q43
551303,ELIOT AV/83 PL,40.726556,-73.875753,Q14 QM24 QM25 QM34
502395,UNION TPKE/197 ST,40.731269,-73.773521,Q46 Q48
552382,LIBERTY AV /111 ST,40.684771,-73.83084,Q112
550646,ASTORIA BLVD/72 ST,40.767248,-73.897193,Q19
550562,50 AV/67 ST,40.736871,-73.897992,Q18
503070,MURDOCK AV/194 ST,40.698432,-73.760902,Q83
551455,142 ST/116 AV,40.680431,-73.800118,Q40
551233,PARK LN SOUTH/ABINGDON RD,40.709723,-73.834853,Q37
551263,63 DR/WOODHAVEN BLVD,40.722821,-73.867461,Q38
404883,AVENUE OF THE AMERICAS/WEST BROADWAY,40.720728,-74.005199,SIM1 SIM1C SIM33C SIM34 SIM3C SIM4C
500024,HILLSIDE AV/215 PL,40.727252,-73.748964,Q1 QM68
505154,SPRINGFIELD BLVD/114 AV,40.702272,-73.740796,Q27
501480,WEST ALLEY RD/233 ST,40.751673,-73.745573,QM35 QM5 QM8
403560,W 86 ST/WEST END AV,40.788621,-73.977342,M86+ M86-SBS
552059,STEINWAY ST/DITMARS BLVD,40.77283,-73.906292,Q101
350260,AVENUE H/NOSTRAND AV,40.631608,-73.946878,Q35
500368,MERRICK BLVD/108 AV,40.698415,-73.787138,Q5 Q84 Q85 Q86 Q87 Q89
500931,SANFORD AV/PARSONS BLVD,40.758784,-73.821204,Q13
550563,50 AV/67 ST,40.737061,-73.897588,Q18
552161,VERNON BLVD/46 RD,40.74613,-73.953092,Q103
502264,MAIN ST/BOOTH MEMORIAL AV,40.746165,-73.826222,Q20 Q44+ Q44-SBS
202532,RICHMOND TERR/SNUG HARBOR RD EAST,40.645241,-74.104765,S40
202844,STATEN ISLAND MALL AT PLATINUM AV/BEST BUY,40.578247,-74.167369,S55 S56 S61 S91
200553,VICTORY BLVD/JERSEY ST,40.635624,-74.083859,S46 S48 S61 S62 S66
550573,65 PL/53 DR,40.728701,-73.900413,Q18 Q67
550335,LEFFERTS BLVD/JAMAICA AV,40.699973,-73.830786,Q10 Q80 QM18
503840,SOUTH CONDUIT AV/FRANCIS LEWIS BLVD,40.665265,-73.734681,Q89
200753,BRIGHTON AV/JERSEY ST,40.637748,-74.087356,S42
350235,FOUNTAIN AV /WORTMAN AV,40.663356,-73.869417,Q8
550597,54 ST/31 AV,40.756939,-73.907243,Q18
905180,BRICKTOWN MALL/SHOPPING CENTER,40.528346,-74.230218,S74 S78
308271,GRAND ST/UNION AV,40.711017,-73.950982,Q54 Q59
202631,ANNADALE RD/BELFIELD AV,40.540069,-74.177259,S55
500052,SPRINGFIELD BLVD/92 AV,40.724894,-73.739319,Q27 Q36 Q88
500986,LITTLE NECK PKWY/HILLSIDE AV,40.736292,-73.714076,Q36
503338,QUEENS BLVD/SKILLMAN AV,40.74595,-73.934116,Q32 Q60
905189,MAIN ST/AMBOY RD,40.508887,-74.24688,S59
501660,SPRINGFIELD BLVD/73 AV,40.742264,-73.753307,Q27
982492,HILLSIDE AV/153 ST,40.707249,-73.803976,Q113 Q114
203769,NORTH GANNON AV/WOOLLEY AV,40.608123,-74.141315,SIM32 SIM33 SIM33C
502654,73 AV/198 ST,40.73587,-73.774603,QM35 QM5 QM8
550480,WOODHAVEN BLVD/81 AV,40.704876,-73.85748,Q11 QM15
551875,NORTHERN BLVD/78 ST,40.75529,-73.889305,Q63 Q66
200225,FATHER CAPODANNO BLVD/NAUGHTON AV,40.576933,-74.081166,S51 S81
504457,FARMERS BLVD/104 AV,40.706402,-73.767354,Q3
202205,RICHMOND RD/MIDLAND AV,40.582282,-74.110271,S74 S76 S86
551652,QUEENS BLVD/67 AV,40.727284,-73.853688,Q60 QM11 QM18
552934,YELLOWSTONE BLVD/64 RD,40.73176,-73.851483,QM12 QM42
403831,WATER ST/JOHN ST,40.706941,-74.005198,QM11 QM25
505087,WOODHAVEN BLVD/65 AV,40.720012,-73.864947,Q11
805003,CASTLETON AV/BRIGHTON AV,40.633999,-74.097609,S96
200591,JEWETT AV/GOODWIN AV,40.616414,-74.131049,S66
201553,FOREST AV/ELIZABETH ST,40.628836,-74.118857,S48
200188,BAY ST/TOWNSEND AV,40.621198,-74.07164,S51
505006,MAIN ST/GRAND CENTRAL PKWY,40.715288,-73.816445,Q20
552272,PENINSULA BLVD/WOODMERE BLVD,40.637842,-73.71787,Q111
307961,SHORE RD/72 ST,40.636202,-74.036908,X27 X37
201546,FOREST AV/HART BLVD,40.631205,-74.100959,S48 S98 SIM30
804232,ARCHER AV/153 ST,40.702027,-73.801764,Q42
501261,FRANCIS LEWIS BLVD/WILLETS POINT BLVD,40.78012,-73.802252,Q76
503017,BROADWAY/CORONA AV,40.739049,-73.877764,Q58
551939,BORDEN AV/VAN DAM ST,40.737899,-73.935329,Q67
200540,VICTORY BLVD/LITTLE CLOVE RD,40.613735,-74.112945,S61 S62 S66
551798,46 AV/162 ST,40.753385,-73.804487,Q65
982475,JACKSON AV/QUEENS PLAZA SOUTH,40.748475,-73.938836,Q102
403505,E 67 ST/3 AV,40.766454,-73.962623,M66
982359,ROCKAWAY BLVD/94 ST,40.680794,-73.845321,Q7
501518,HOMELAWN ST/HIGHLAND AV,40.712666,-73.793318,Q31
904984,JFK AIRPORT/HOWARD BEACH STATION,40.662351,-73.830199,Q121 Q97
200224,FATHER CAPODANNO BLVD/BUEL AV,40.577919,-74.079482,S51 S81
201744,BRIELLE AV/GOWER ST,40.599336,-74.123075,S54
501673,48 AV/BELL BLVD,40.755622,-73.767702,Q27 Q31
202487,NEW DORP LN/CUBA AV,40.567866,-74.104787,S76 S86
201448,GUYAN AV/SOUTH RAILROAD AV,40.564699,-74.127052,S57
551961,69 ST/ELIOT AV,40.719326,-73.891135,Q67
200978,HYLAN BLVD/WOODVALE AV,40.514224,-74.206334,S59 S78 SIM2 SIM25
552357,GUY R BREWER BLVD/ARCHER AV,40.703193,-73.795858,Q112 Q115
551995,JUNCTION BLVD/CORONA AV,40.741822,-73.86763,Q72
502761,FRANCIS LEWIS BLVD/56 AV,40.74679,-73.777542,Q76
203209,FOSTER RD/WHEELING AV,40.527278,-74.201551,S56
553256,102 ST/BROADWAY,40.656662,-73.83066,Q11
500146,188 ST/90 AV,40.712703,-73.771888,Q3
203180,FOSTER RD/ALBOURNE AV,40.529242,-74.202535,S56 SIM25
551657,QUEENS BLVD/71 AV,40.72115,-73.843898,Q60
201271,CEBRA AV/VICTORY BLVD,40.63396,-74.085907,S52
501273,UTOPIA PKWY/16 AV,40.783936,-73.794872,Q16 QM20
202210,RICHMOND RD/STEELE AV,40.576397,-74.118861,S74 S76 S86
982393,LINDEN BLVD/NASHVILLE BLVD,40.696345,-73.745114,Q51
202292,ARDEN AV/ARTHUR KILL RD,40.558516,-74.197503,S56 SIM2 SIM23 SIM4C
502653,73 AV/FRANCIS LEWIS BLVD,40.736405,-73.772695,Q88
201950,VICTORY BLVD/MORANI ST,40.608078,-74.156841,S62 S92 SIM32
502363,260 ST/73 AV,40.750625,-73.717469,Q48
203561,MILL RD/TYSENS LN,40.561705,-74.111975,S76
403487,W 66 ST/WEST END AV,40.776008,-73.98702,M66
503985,HOLLIS AV/198 ST,40.706289,-73.759084,Q2
503143,HORACE HARDING EXPWY/218 ST,40.748309,-73.760188,Q30 Q75
553355,WOODHAVEN BLVD/85 RD,40.696082,-73.852944,Q11
200781,SAINT MARKS PL/HYATT ST,40.641955,-74.078008,S42 S52
503295,QUEENS BLVD/35 ST,40.744237,-73.92968,Q32 Q60
308760,GATEWAY CENTER TERMINAL/GATEWAY DR,40.652793,-73.876225,Q8
505243,MERRICK BLVD/JAMAICA AV,40.705929,-73.794044,Q17
551641,QUEENS BLVD/GRAND AV,40.736488,-73.877711,Q60
250004,ARDEN AV/MOSELY AV,40.541528,-74.170008,SIM23
403673,E 125 ST/2 AV,40.802793,-73.933781,M60+ M60-SBS
501741,CORPORAL KENNEDY ST/23 AV,40.778955,-73.78292,Q28 QM20
500956,LITTLE NECK PKWY/LEEDS RD,40.767193,-73.727676,Q36
504009,FARMERS BLVD/105 AV,40.705803,-73.767046,Q3
504443,HOOK CREEK BLVD/134 AV,40.671397,-73.728013,Q5 Q87
400812,BROADWAY/W 170 ST,40.842568,-73.939311,M5
203665,ROSSVILLE AV/WOODROW RD,40.541806,-74.208114,S74 S84 SIM25
203647,HYLAN BLVD/KENNY RD,40.509506,-74.218281,S59 S78
203413,NEW YORK AV/DRUM AV,40.604363,-74.05905,S51 S81
309445,METROPOLITAN AV/HAVEMEYER ST,40.714025,-73.955914,Q59
503212,AMBOY LN/SPRINGFIELD BLVD,40.717818,-73.735753,Q88
550792,BEACH CHANNEL DR/BEACH 59 ST,40.593871,-73.789321,Q121 Q22 Q52+ Q52-SBS
502750,FRANCIS LEWIS BLVD/CROCHERON AV,40.763932,-73.787821,Q76
500397,LINDEN BLVD/230 ST,40.692133,-73.731153,Q4
502844,FRANCIS LEWIS BLVD/MURDOCK AV,40.701911,-73.74867,Q77
200372,RICHMOND AV/KING ST,40.535578,-74.156178,S59
553162,HORACE HARDING EXPY/LITTLE NECK PKWY,40.764471,-73.725074,QM35 QM5 QM8
701019,JAMAICA CENTER/BAY E,40.702079,-73.80121,Q83
404860,E 79 ST/LEXINGTON AV,40.775117,-73.959104,M79+ M79-SBS
505093,UNION TPKE/HEWLETT ST,40.752182,-73.702557,Q46 QM36 QM6
203208,ARTHUR KILL RD/UNITED HEBREW CEMETERY,40.570945,-74.147924,S54 S74
404043,6 AV/W 45 ST,40.756959,-73.982445,M5 M7 QM4
550324,LEFFERTS BLVD/101 AV,40.690027,-73.826119,Q10 Q80 QM18
200614,HOWARD AV/CLOVE RD,40.612463,-74.098961,S66
504199,JAMAICA AV/QUEENS BLVD,40.702584,-73.81414,Q54 Q56
503268,MYRTLE AV/85 AV,40.700854,-73.838999,Q55
500026,HILLSIDE AV/SPRINGFIELD BLVD,40.729615,-73.744606,Q1 Q43 QM68
401549,E 10 ST/AVENUE C,40.725667,-73.97722,M8
202076,ARTHUR KILL RD/SHARROTTS RD,40.538259,-74.237338,S74
304526,JAMAICA AV/WYONA ST,40.679252,-73.894923,Q56
400640,FORT WASHINGTON AV/W 190 ST,40.856809,-73.935921,M4 M98
203607,WATCHOGUE RD/CAMBRIDGE AV,40.617109,-74.148376,SIM3 SIM34 SIM3C
202332,ANNADALE RD/AMBOY RD,40.536067,-74.18048,S55
203554,CLOVE RD/NIAGARA ST,40.615625,-74.103042,S53 S93
503748,GRAND AV/PAGE PL,40.717678,-73.918144,Q59
203793,SAINT GEORGE FERRY/RAMP B,40.643483,-74.072927,S51 S76
505387,BROOKVILLE BLVD/FRANCIS LEWIS BLVD,40.667662,-73.737252,Q86
551046,127 ST/7 AV,40.79056,-73.840964,Q25
551552,79 ST/GRAND AV,40.731132,-73.885582,Q47
405017,WEST ST/CARLISLE ST,40.709633,-74.014694,SIM33 SIM7 SIM9
500256,LIBERTY AV/168 PL,40.702673,-73.790146,Q42 Q83 QM64
551618,QUEENS BLVD/52 ST,40.742253,-73.912725,Q60
551286,ELIOT AV/69 ST,40.719545,-73.890779,Q14 QM24 QM25 QM34
203163,WATCHOGUE RD/NEAL DOW AV,40.615626,-74.135816,S57
200193,BAY ST/HYLAN BLVD,40.613788,-74.06601,S51
804219,21 ST/41 AV,40.75452,-73.941975,Q96
505535,1 ST/27 AV,40.775515,-73.936308,Q103 Q18 Q19
804244,58 ST/LAUREL HILL BLVD,40.736241,-73.909349,Q39
201375,ROSE AV/3 ST,40.574137,-74.119508,S57
550138,CROSS BAY BLVD/LIBERTY AV,40.679836,-73.844731,Q112 Q41
805002,CASTLETON AV/BEMENT AV,40.634872,-74.112725,S96
503221,CROSS ISLAND PKWY/212 ST,40.788842,-73.782481,Q16 QM2 QM32
551420,60 LN/SAINT FELIX AV,40.697134,-73.894605,Q39
505095,14 AV/132 ST,40.78636,-73.836178,Q76
501324,HILLSIDE AV/178 ST,40.712275,-73.784937,Q17 Q77
553218,130 ST/SUTTER AV,40.67234,-73.808615,Q10
552483,ROCKAWAY TPKE/COSTCO,40.632068,-73.738916,Q113 Q114
551619,QUEENS BLVD/52 ST,40.742761,-73.912941,Q60
400755,RIVERSIDE DR/W 77 ST,40.783989,-73.983566,M5
404037,SUTTON PL/E 55 ST,40.756196,-73.961653,M57
201959,VICTORY BLVD/NORTH GANNON AV,40.609504,-74.149666,S62 S92 S93
551990,JUNCTION BLVD/57 AV,40.736835,-73.865792,Q72
501765,CROCHERON AV/168 ST,40.762907,-73.798287,Q28
200409,PORT RICHMOND AV/SMITH PL,40.62646,-74.142474,S59
505403,THOMSON AV/JACKSON AV,40.746586,-73.942908,Q102 Q63
350006,FLATBUSH AV/GATEWAY SPORTS,40.591262,-73.902386,Q35
501306,BAYSIDE AV/150 ST,40.771565,-73.8157,Q16
307777,JAMAICA AV/ELDERT LN,40.691106,-73.868151,Q56
503018,BROADWAY/QUEENS BLVD,40.737091,-73.877464,Q58
505501,20 AV/STEINWAY ST,40.776279,-73.901514,Q100
201357,BRADLEY AV/NORTH GANNON AV,40.608324,-74.132174,S57 S61 S91 SIM31
201121,HYLAN BLVD/NEW DORP LN,40.57029,-74.110121,S78 S79+ S79-SBS
550136,ROCKAWAY BLVD/102 ST,40.679819,-73.837991,Q41 Q7
203959,AMBOY RD/PETERSONS LN,40.52449,-74.210678,S55
552237,JAMAICA AV /FRANCIS LEWIS BLVD,40.713847,-73.753655,Q110
304539,JAMAICA AV/AUTUMN AV,40.690325,-73.871359,Q56
550173,101 AV /LEFFERTS BLVD,40.689975,-73.825793,Q8
200795,LAFAYETTE AV/ALDEN PL,40.637577,-74.093669,S42
805164,SAINT GEORGE FERRY/RAMP C S78,40.643261,-74.074069,S78
200529,JEWETT AV/COLLEGE AV,40.620714,-74.131814,S66
200145,BAY ST/VANDERBILT AV,40.622858,-74.072748,S51 S76
552178,BROADWAY/31 ST,40.762191,-73.925547,Q104
551940,BORDEN AV/GREENPOINT AV,40.736694,-73.931205,Q67
203471,TARGEE ST/ROFF ST,40.616882,-74.084729,S74
550465,WOODHAVEN BLVD/62 RD,40.726395,-73.87011,Q11
904991,BROADWAY/HAVEMEYER ST,40.708866,-73.959046,T410 T433
553320,WILLETS POINT BLVD/149 ST,40.776433,-73.817456,Q61 QM20
200888,HENDERSON AV/PELTON AV,40.637834,-74.110467,S44
550732,ROCKAWAY BEACH BLVD/BEACH 99 ST,40.584227,-73.820543,Q22
500674,BEDELL ST/BAISLEY BLVD,40.680421,-73.774454,Q85 Q89
203617,MARTLING AV/SLOSSON AV,40.621655,-74.119781,SIM35
203611,SOUTH GANNON AV/BRADLEY AV,40.607694,-74.131704,SIM31 SIM32
202678,ROCKLAND AV/BRIELLE AV,40.589058,-74.138471,S54 S57
201326,WATCHOGUE RD/GLASCOE AV,40.616277,-74.140468,S57
503244,MURDOCK AV/202 ST,40.700492,-73.752524,Q83
505236,169 ST/HILLSIDE AV,40.710543,-73.793016,Q76
200017,RICHMOND TERR/GRANITE AV,40.637568,-74.146753,S40
201223,FINGERBOARD RD/TOMPKINS AV,40.606905,-74.067173,S52
402175,E 50 ST/2 AV,40.754881,-73.9688,M50
551688,109 AV/157 ST,40.693177,-73.794563,Q60
504359,MYRTLE AV/81 AV,40.703282,-73.861084,Q55
700771,63 DR/AUSTIN ST,40.727549,-73.864024,Q38
701083,28 ST/42 RD,40.749188,-73.939652,Q69
202389,NEW DORP LN/CLAWSON ST,40.571469,-74.111491,S76
502762,FRANCIS LEWIS BLVD/58 AV,40.74528,-73.776881,Q26
552398,LIBERTY AV /134 ST,40.69157,-73.812541,Q112
203231,SEAVIEW AV/PSYCH CENTER EAST,40.580175,-74.079282,S52
550192,101 AV /124 ST,40.691156,-73.822036,Q8
501267,CROSS ISLAND PKWY/201 ST,40.786348,-73.793316,QM2 QM32
505204,COOPER AV/84 ST,40.71064,-73.865418,Q54
504541,MURDOCK AV/200 ST,40.699916,-73.754793,Q83
204060,CHELSEA AV/BLOOMFIELD AV,40.615291,-74.186935,S40 S90
203363,WALKER ST/PORT RICHMOND AV,40.629698,-74.140853,S44 S94
504526,JACKSON AV/43 AV,40.747722,-73.941086,Q101
403252,E 42 ST/2 AV,40.750086,-73.972599,M42
202801,BAY ST/VIRGINIA AV,40.615865,-74.067359,S51
203464,McCLEAN AV/RAILROAD AV,40.598178,-74.06625,S53
402300,E 72 ST/3 AV,40.769996,-73.960984,M72
401955,E 97 ST/2 AV,40.784894,-73.946279,M96
200467,RICHMOND AV/MEMPHIS AV,40.548857,-74.167375,S59
203097,FATHER CAPODANNO BLVD/CROMWELL AV,40.580155,-74.07694,S51 S52 S81
503676,FARMERS BLVD/118 RD,40.688641,-73.762105,Q3
503718,JAMAICA AV/SUTPHIN BLVD,40.701809,-73.808256,Q30 Q31 Q75
502335,UNION TPKE/234 ST,40.737656,-73.737301,Q46 Q48 QM36 QM6
501997,FERN PL/REX RD,40.700901,-73.781078,Q42
550753,ROCKAWAY BEACH BLVD/BEACH 137 ST,40.573538,-73.854267,Q35
552229,JAMAICA AV/193 ST,40.71327,-73.767349,Q110
500416,LINDEN BLVD/193 ST,40.692659,-73.758964,Q4
701050,QUEENS BLVD/70 AV,40.722518,-73.845653,Q74
550027,SUTPHIN BLVD/TUSKEGEE AIRMEN WAY,40.694714,-73.802214,Q41 Q6 Q60
805115,goethals bridge app/goethals bridge,40.633623,-74.193975,SIM24 SIM30
901813,OCEAN AV/NEWKIRK AV,40.63789,-73.958649,T464
403047,CENTRAL PARK SOUTH/6 AV,40.765655,-73.976441,M5
503150,NORTHERN BLVD/147 ST,40.765088,-73.818992,Q12
402293,E 72 ST/3 AV,40.769518,-73.960284,M72
551730,164 ST/JEWEL AV,40.731862,-73.805282,Q65
405136,WEST ST/NORTH MOORE ST,40.720234,-74.011966,SIM33 SIM7 SIM9
550765,ROCKAWAY BEACH BLVD/BEACH 122 ST,40.578117,-73.841968,QM16
905019,CASTLETON AV/JEWETT AV,40.63385,-74.129613,SIM3 SIM35 SIM3C
401169,EAST BROADWAY/PIKE ST,40.713808,-73.99265,M9
553333,QUEENS BLVD/59 AV,40.734077,-73.871252,Q11 Q29 Q52+ Q52-SBS
400715,W 34 ST/6 AV,40.749773,-73.98753,SIM23 SIM24
200250,WALKER ST/SIMONSON AV,40.631687,-74.151795,S46 S96
203829,SOUTH AV/LOIS LN,40.612025,-74.175954,S46 S96
901694,UNION AV/METROPOLITAN AV,40.71392,-73.951692,T403
250051,AMBOY RD/RICHMOND VALLEY RD,40.519133,-74.227311,SIM26
201651,RICHMOND RD/DOUGLAS RD,40.607187,-74.092384,S74 S76 S86 SIM15
200077,RICHMOND TERR/MORNINGSTAR RD,40.637941,-74.145117,S90
250023,ARDEN AV/KOCH BLVD,40.534473,-74.16518,SIM23
500925,SANFORD AV/158 ST,40.761123,-73.807876,Q65
202152,BROAD ST/GORDON ST,40.623623,-74.082392,S74
202897,HYLAN BLVD/LUTEN AV,40.523015,-74.188551,S56 SIM24
552067,20 AV/47 ST,40.773585,-73.897453,Q100
405165,ESSEX ST/CANAL ST,40.715445,-73.989723,M9
200410,PORT RICHMOND AV/ORANGE AV,40.628368,-74.141826,S59
202911,WOODROW RD/DELMAR AV,40.546131,-74.192904,S56
505134,SPRINGFIELD BLVD/115 AV,40.700924,-73.741731,Q27
202855,RICHMOND AV/KOCH BLVD,40.538608,-74.159781,S59 S89 SIM1 SIM10 SIM1C SIM22 SIM7
551710,164 ST/HILLSIDE AV,40.708923,-73.799134,Q65
552355,GUY R BREWER BLVD/LIBERTY AV,40.700927,-73.794296,Q112 Q115
551557,CALAMUS AV/74 ST,40.734607,-73.888347,Q47
501531,PARSONS BLVD/ELM AV,40.756011,-73.816292,Q26 Q27
551388,58 ST/BORDEN AV,40.729664,-73.911799,Q39 Q67
501757,FRANCIS LEWIS BLVD/32 AV,40.768791,-73.79193,Q28
504485,DITMARS BLVD/102 ST,40.768857,-73.868144,Q23 Q90
551958,69 ST/59 DR,40.722321,-73.893307,Q67
701028,108 ST/48 AV,40.745903,-73.856186,Q23
350238,PITKIN AV/LOGAN ST,40.674778,-73.87596,Q8
904035,253 ST/149 AV,40.652761,-73.736788,Q86
401903,E 86 ST/MADISON AV,40.780626,-73.958485,M86+ M86-SBS
502576,108 ST/NORTHERN BLVD,40.758129,-73.860948,Q23
503666,ATLANTIC AV/130 ST,40.695885,-73.81935,Q24
553139,SUTPHIN BLVD/94 AV,40.69914,-73.807077,Q25 Q65
505156,ASTORIA BLVD/SOUND ST,40.769014,-73.907131,Q19
551733,164 ST/67 AV,40.73513,-73.80469,Q65
401897,W 86 ST/AMSTERDAM AV,40.78775,-73.975401,M86+ M86-SBS
550058,ROCKAWAY BLVD/BAISLEY BLVD,40.672359,-73.785927,Q6
203006,SAINT GEORGE FERRY/RAMP A S61 & S91,40.642963,-74.074089,S61 S91
201747,BRIELLE AV/BRADLEY AV,40.598699,-74.130557,S54
550945,102 ST/35 ST,40.75423,-73.866034,Q14
501447,HORACE HARDING EXPWY/194 ST,40.741907,-73.781669,Q30 Q75
201186,HYLAN BLVD/BAYVIEW AV,40.516802,-74.202702,S59 S78 SIM2 SIM25
503539,FRESH POND RD/59 DR,40.718083,-73.902217,Q39
982213,UNION TPKE/188 ST,40.729307,-73.781349,QM6
552984,BELL BLVD/23 AV,40.782513,-73.776698,QM2 QM32
201096,HYLAN BLVD/WEST FINGERBOARD RD,40.600205,-74.072159,S78
550555,WOODSIDE AV/65 PL,40.743693,-73.899259,Q18
203117,AMBOY RD/KINGDOM AV,40.532834,-74.190182,S55
550127,ROCKAWAY BLVD/LEFFERTS BLVD,40.676225,-73.819008,Q7
903294,W 44 ST/8 AV,40.758403,-73.988634,T260
503515,CORONA AV/NATIONAL ST,40.744821,-73.864781,Q58
550353,LEFFERTS BLVD/83 AV,40.708529,-73.830814,Q80 QM18
552950,YELLOWSTONE BLVD/KESSEL ST,40.716594,-73.857866,QM12 QM42
203728,STEUBEN ST/WEST FINGERBOARD RD,40.601192,-74.076551,SIM1 SIM10 SIM11 SIM1C SIM7
501560,HOLLIS COURT BLVD/190 ST,40.752415,-73.789943,Q27 Q31
200030,RICHMOND TERR/ALASKA ST,40.638978,-74.121851,S40
200187,BAY ST/VANDERBILT AV,40.622172,-74.072412,S51
201077,SAINT PAULS AV/VAN DUZER ST,40.637363,-74.0781,S78
551819,JEWEL AV/136 ST,40.728303,-73.829651,Q64 Q74 QM4 QM44
982361,108 ST/43 AV,40.748526,-73.857732,Q23
202708,HAROLD ST/BRADLEY AV,40.601268,-74.131476,S61 S91
550853,BEACH CHANNEL DR/BEACH 40 ST,40.595969,-73.772556,Q22
500869,NORTHERN BLVD/194 ST,40.757837,-73.787138,Q12
500101,HOLLIS AV/190 ST,40.709793,-73.769106,Q3
200747,FRANKLIN AV/PROSPECT AV,40.639698,-74.091097,S42
901708,FARRAGUT RD/E 105 ST,40.650608,-73.89787,T426
552158,VERNON BLVD/31 AV,40.769487,-73.935518,Q103
552297,147 AV /HUXLEY ST,40.657435,-73.741759,Q111
403733,W 79 ST/AMSTERDAM AV,40.783057,-73.977883,M79+ M79-SBS
502554,108 ST/NORTHERN BLVD,40.757448,-73.861042,Q23
500157,FARMERS BLVD/ROCKAWAY BLVD,40.659841,-73.773244,Q3 Q77
550659,21 ST/QUEENS PLAZA NORTH,40.752749,-73.943534,Q66 Q69
402379,E 59 ST/LEXINGTON AV,40.761984,-73.967743,Q32 QM2 QM20
500132,HOLLIS AV/211 ST,40.708968,-73.747226,Q2
553066,89 ST/30 AV,40.762105,-73.87986,Q49
551861,NORTHERN BLVD/54 ST,40.753183,-73.907161,Q63 Q66
203002,WOODROW RD/VINELAND AV,40.543643,-74.196718,S56 SIM2 SIM4C SIM8
505185,ROOSEVELT AV/UNION ST,40.759982,-73.828601,Q15
203382,SOUTH AV/AMADOR ST,40.623568,-74.167591,S46 S96
203949,BLOOMINGDALE RD/PEMBROOK LOOP,40.536416,-74.21816,S55
505042,14 AV/142 ST,40.786642,-73.827676,Q76
501158,150 ST/27 AV,40.773925,-73.815174,Q15
982097,62 DR/108 ST,40.735761,-73.850749,Q38
551064,78 AV/81 ST,40.705468,-73.86797,Q29
202685,MORNINGSTAR RD/WALKER ST,40.631046,-74.147063,S44 S89 S94
550093,ROCKAWAY BLVD/142 ST,40.674005,-73.798488,Q7
805116,lincoln tnl ap/lincoln tnl ap,40.758765,-73.997905,SIM22 SIM23 SIM24 SIM25 SIM26 SIM30
550036,JAMAICA AV /160 ST,40.703739,-73.799588,Q6
552166,BROADWAY/14 ST,40.766193,-73.933631,Q104
450069,MAIN ST/546 MAIN ST,40.761767,-73.949753,Q102
