node_id,name,street,from_street,to_street,borough,lat,lng
58836,DALNY ROAD at SOMERSET STREET,DALNY ROAD,SOMERSET STREET,,Queens,40.71604396980888,-73.78010388612957
13646,17 AVENUE at 56 STREET,17 AVENUE,56 STREET,,B,40.625979414618165,-73.98677708831643
24204,LENOX AVENUE at WEST  117 STREET,LENOX AVENUE,WEST  117 STREET,,Manhattan,40.80269954199251,-73.94918716075053
51900,20 AVENUE at 132 STREET,20 AVENUE,132 STREET,,Queens,40.78164957539865,-73.83669385902002
19733,KOSCIUSKO STREET at NOSTRAND AVENUE,KOSCIUSKO STREET,NOSTRAND AVENUE,,B,40.690596700984976,-73.95161156477388
55415,COLLEGE POINT BOULEVARD at FOWLER AVENUE,COLLEGE POINT BOULEVARD,FOWLER AVENUE,,Queens,40.751941789695394,-73.83229535720528
14122,10 AVENUE at NEW UTRECHT AVENUE,10 AVENUE,NEW UTRECHT AVENUE,,B,40.64330091143086,-73.99425993945829
7967,CALLAN AVENUE at WESTMINSTER COURT,CALLAN AVENUE,WESTMINSTER COURT,,S,40.59983637739411,-74.10740597022601
51661,27 AVENUE at COLLEGE POINT BOULEVARD,27 AVENUE,COLLEGE POINT BOULEVARD,,Queens,40.7737951161548,-73.84636885157435
24020,BROADWAY at WEST  125 STREET,BROADWAY,WEST  125 STREET,,Manhattan,40.815690789372525,-73.95829447465431
26820,DEAD END at JEWEL MCCOY LANE,DEAD END,JEWEL MCCOY LANE,,B,40.67799722995013,-73.9339686756089
19416,SOUTH   11 STREET at WYTHE AVENUE,SOUTH   11 STREET,WYTHE AVENUE,,B,40.707637330984305,-73.96738275050892
27115,EAST NEW YORK AVENUE at ST JOHNS PLACE,EAST NEW YORK AVENUE,ST JOHNS PLACE,,B,40.66978754870635,-73.91658460003606
54725,70 ROAD at 136 STREET,70 ROAD,136 STREET,,Queens,40.72672229037338,-73.82843239383932
19512,DRIGGS AVENUE at SOUTH    9 STREET,DRIGGS AVENUE,SOUTH    9 STREET,,B,40.708535685339534,-73.96257262839245
26823,HERKIMER STREET at SCHENECTADY AVENUE,HERKIMER STREET,SCHENECTADY AVENUE,,B,40.67872909479833,-73.93296932668035
17223,20 AVENUE at 53 STREET,20 AVENUE,53 STREET,,B,40.623322718929295,-73.97878400308221
22374,GRAHAM AVENUE at WITHERS STREET,GRAHAM AVENUE,WITHERS STREET,,B,40.71735697727993,-73.94485061181844
19883,DEVOE STREET at LORIMER STREET,DEVOE STREET,LORIMER STREET,,B,40.71332030833443,-73.94924526235015
9034508,COLLEGE POINT BOULEVARD at V WK EXPWY WHTSTN EXPWY RAMP,COLLEGE POINT BOULEVARD,V WK EXPWY WHTSTN EXPWY RAMP,,Queens,40.766559449758,-73.83824191136641
58475,73 AVENUE at 171 STREET,73 AVENUE,171 STREET,,Queens,40.72879571375776,-73.79867199515412
13749,20 AVENUE at 60 STREET,20 AVENUE,60 STREET,,B,40.61938078919351,-73.98288321134426
55338,77 ROAD at 169 STREET,77 ROAD,169 STREET,,Queens,40.72471683138122,-73.79971636138868
24205,LENOX AVENUE at WEST  118 STREET,LENOX AVENUE,WEST  118 STREET,,Manhattan,40.803330768500345,-73.9487279919753
55343,73 AVENUE at 168 STREET,73 AVENUE,168 STREET,,Queens,40.72822623628231,-73.80129846319815
7978,HIGH POINT ROAD at WESTMINSTER COURT,HIGH POINT ROAD,WESTMINSTER COURT,,S,40.60074857043718,-74.1075992120203
13700,18 AVENUE at 56 STREET,18 AVENUE,56 STREET,,B,40.62432309928457,-73.98496213883197
19955,DEVOE STREET at MANHATTAN AVENUE,DEVOE STREET,MANHATTAN AVENUE,,B,40.713637246356726,-73.94594877973871
51479,36 ROAD at COLLEGE POINT BOULEVARD,36 ROAD,COLLEGE POINT BOULEVARD,,Queens,40.76104753699123,-73.83517316822767
14092,12 AVENUE at NEW UTRECHT AVENUE,12 AVENUE,NEW UTRECHT AVENUE,,B,40.63584880620898,-73.99483414899996
17308,AVENUE I at EAST    3 STREET,AVENUE I,EAST    3 STREET,,B,40.626214897911986,-73.97414911495027
51440,58 AVENUE at COLLEGE POINT BOULEVARD,58 AVENUE,COLLEGE POINT BOULEVARD,,Queens,40.746204108749616,-73.83506574737287
26815,DEAD END at HATTIE JONES COURT,DEAD END,HATTIE JONES COURT,,B,40.67803822608511,-73.93486162245308
34262,135 STREET at ROCKAWAY BOULEVARD,135 STREET,ROCKAWAY BOULEVARD,,Queens,40.67455084826198,-73.80359716876805
13691,20 AVENUE at 61 STREET,20 AVENUE,61 STREET,,B,40.618800023990154,-73.98348872576793
