id,name,freeway,direction,type,lanes,city,county,abs_pm,lat,lon
772539,S OF 10,405,N,HV,1,44000,37,53.272,34.030852,-118.433072
772564,LAS VIRGENES,101,S,ML,4,90310,37,32.582,34.14622,-118.699888
772582,FALLBROOK,101,S,ML,4,44000,37,27.932,34.163717,-118.62555
772583,FALLBROOK,101,N,ML,4,44000,37,27.959,34.163866,-118.625655
772584,FALLBROOK,101,S,FR,1,44000,37,27.932,34.163717,-118.62555
772596,LOUISE,101,N,ML,5,44000,37,21.159,34.171254,-118.510916
772597,LOUISE,101,S,ML,5,44000,37,21.132,34.171083,-118.510919
772609,CORBIN,101,N,ML,5,44000,37,24.059,34.173613,-118.561137
772610,CORBIN,101,S,ML,5,44000,37,24.032,34.173421,-118.561073
772669,DLC 110 NB TO 5 NB,110,N,ML,8,44000,37,25.34,34.078503,-118.228045
772689,E/B ANAHEIM - N/B710,710,N,ML,4,43000,37,1.84,33.788736,-118.207663
772690,E/B ANAHEIM - N/B710,710,N,OR,1,43000,37,1.84,33.788736,-118.207663
772691,E/B ANAHEIM - N/B710,710,N,FR,1,43000,37,1.84,33.788736,-118.207663
772701,E/B ANAHEIM - S/B710,710,S,ML,5,43000,37,1.84,33.788737,-118.207896
772702,E/B ANAHEIM - S/B710,710,S,OR,1,43000,37,1.84,33.788737,-118.207896
772703,E/B ANAHEIM - S/B710,710,S,FR,1,43000,37,1.84,33.788737,-118.207896
772711,W/B ANAHEIM - S/B710,710,S,ML,4,43000,37,1.84,33.788737,-118.207896
772712,W/B ANAHEIM - S/B710,710,S,OR,1,43000,37,1.84,33.788737,-118.207896
772713,W/B ANAHEIM - S/B710,710,S,FR,1,43000,37,1.84,33.788737,-118.207896
772857,SAN GABRIEL RIVER,210,E,ML,5,36826,37,37.389,34.130657,-117.946351
772858,SAN GABRIEL RIVER,210,W,ML,5,36826,37,37.389,34.130886,-117.946237
772859,SAN GABRIEL RIVER,210,E,HV,1,36826,37,37.389,34.130657,-117.946351
772860,SAN GABRIEL RIVER,210,W,HV,1,36826,37,37.389,34.130886,-117.946237
772872,W/O IRWINDALE,210,E,ML,4,36826,37,37.789,34.128708,-117.939757
772873,W/O IRWINDALE,210,W,ML,5,36826,37,37.789,34.129017,-117.939742
772874,W/O IRWINDALE,210,E,HV,1,36826,37,37.789,34.128708,-117.939757
772875,W/O IRWINDALE,210,W,HV,1,36826,37,37.789,34.129017,-117.939742
772887,ZACHARY PADILLA,210,E,ML,4,36826,37,38.789,34.128935,-117.923112
772888,ZACHARY PADILLA,210,W,ML,4,36826,37,38.789,34.129156,-117.923041
772889,ZACHARY PADILLA,210,E,HV,1,36826,37,38.789,34.128935,-117.923112
772890,ZACHARY PADILLA,210,W,HV,1,36826,37,38.789,34.129156,-117.923041
772902,PASADENA AVE,210,W,ML,4,3386,37,40.189,34.121215,-117.902335
772903,PASADENA AVE,210,E,ML,4,3386,37,40.189,34.120955,-117.902358
772904,PASADENA AVE,210,W,HV,1,3386,37,40.189,34.121215,-117.902335
772905,PASADENA AVE,210,E,HV,1,3386,37,40.189,34.120955,-117.902358
772917,E/B 210-W/O BARRANCA,210,E,ML,4,3386,37,41.389,34.120865,-117.881465
772918,E/B 210-W/O BARRANCA,210,W,ML,4,3386,37,41.389,34.121071,-117.881454
772919,E/B 210-W/O BARRANCA,210,E,HV,1,3386,37,41.389,34.120865,-117.881465
772920,E/B 210-W/O BARRANCA,210,W,HV,1,3386,37,41.389,34.121071,-117.881454
772932,E/O GLENDORA,210,E,ML,4,30014,37,42.589,34.117037,-117.861494
772933,E/O GLENDORA,210,W,ML,4,30014,37,42.589,34.117234,-117.861438
772934,E/O GLENDORA,210,E,HV,1,30014,37,42.589,34.117037,-117.861494
772935,E/O GLENDORA,210,W,HV,1,30014,37,42.589,34.117234,-117.861438
772953,BONNIE COVE,210,E,ML,4,30014,37,42.889,34.117359,-117.85626
772954,BONNIE COVE,210,W,ML,4,30014,37,42.889,34.117587,-117.856255
772955,BONNIE COVE,210,E,HV,1,30014,37,42.889,34.117359,-117.85626
772956,BONNIE COVE,210,W,HV,1,30014,37,42.889,34.117587,-117.856255
772966,AMELIA,210,E,ML,4,30014,37,44.989,34.120153,-117.820582
772967,AMELIA,210,W,ML,4,30014,37,44.989,34.120411,-117.820528
772968,AMELIA,210,E,HV,1,30014,37,44.989,34.120153,-117.820582
772969,AMELIA,210,W,HV,1,30014,37,44.989,34.120411,-117.820528
772980,W/B ANAHEIM- N/B 710,710,N,ML,4,43000,37,1.84,33.788736,-118.207663
772981,W/B ANAHEIM- N/B 710,710,N,FR,1,43000,37,1.84,33.788736,-118.207663
772982,W/B ANAHEIM- N/B 710,710,N,OR,1,43000,37,1.84,33.788736,-118.207663
772999,FROM NB 110 CONN,405,S,ML,5,11530,37,36.372,33.852994,-118.280221
773000,FROM NB 110 CONN,405,N,ML,3,11530,37,36.372,33.853172,-118.280079
773001,FROM NB 110 CONN,405,S,HV,1,11530,37,36.372,33.852994,-118.280221
773002,FROM NB 110 CONN,405,N,HV,1,11530,37,36.372,33.853172,-118.280079
773003,N/B 110 - S/B 405,405,S,FF,2,11530,37,36.372,33.852994,-118.280221
773012,N/O 5,110,S,ML,3,44000,37,25.882,34.084203,-118.220447
773013,N/O 5,110,N,ML,3,44000,37,25.93,34.084087,-118.220354
773023,BROADWAY,101,N,ML,4,44000,37,2.428,34.056973,-118.242279
773024,BROADWAY,101,S,ML,4,44000,37,2.428,34.056861,-118.242427
773047,DOUGLAS / NASH ST,105,E,ML,3,44000,37,1.23,33.931041,-118.38349
773048,DOUGLAS / NASH ST,105,E,OR,1,44000,37,1.23,33.931041,-118.38349
773062,GAREY STREET,101,S,ML,4,44000,37,1.798,34.053512,-118.232514
773063,GAREY STREET,101,S,OR,1,44000,37,1.798,34.053512,-118.232514
773064,GAREY STREET,101,S,FR,1,44000,37,1.798,34.053512,-118.232514
773131,FAIR OAKS OFF,210,E,FF,2,56000,37,25.48,34.15154,-118.146708
773132,FAIR OAKS OFF,210,W,FR,2,56000,37,25.48,34.152216,-118.146794
773154,VAQUERO,210,E,ML,5,2462,37,30.689,34.148585,-118.057432
773155,VAQUERO,210,E,HV,1,2462,37,30.689,34.148585,-118.057432
773179,VAQUERO,210,W,ML,4,2462,37,30.689,34.148892,-118.057432
773180,VAQUERO,210,W,HV,1,2462,37,30.689,34.148892,-118.057432
773193,E OF SECOND,210,E,ML,4,2462,37,32.789,34.143558,-118.022467
773194,E OF SECOND,210,W,ML,5,2462,37,32.789,34.143728,-118.022315
773195,E OF SECOND,210,E,HV,1,2462,37,32.789,34.143558,-118.022467
773196,E OF SECOND,210,W,HV,1,2462,37,32.789,34.143728,-118.022315
773204,NB 605 TO MT. OLIVE,210,W,FF,1,36826,37,36.889,34.133605,-117.954304
773205,EB 210 TO MT. OLIVE,210,W,FF,1,36826,37,36.889,34.133605,-117.954304
773206,SB 605 FROM WB 210,210,W,FF,2,36826,37,36.889,34.133605,-117.954304
773207,NB 605 TO EB 210,210,W,FF,2,36826,37,36.889,34.133605,-117.954304
773221,GARFIELD,60,W,ML,4,48816,37,5.594,34.033226,-118.133609
773222,GARFIELD,60,E,ML,4,48816,37,5.594,34.033031,-118.133612
773232,W/O WILCOX,60,E,ML,4,48816,37,6.974,34.03377,-118.109603
773233,W/O WILCOX,60,W,ML,4,48816,37,6.974,34.033985,-118.109672
773245,W/O GREENWOOD AVE,60,E,ML,5,,37,8.374,34.037734,-118.085774
773246,W/O GREENWOOD AVE,60,W,ML,5,,37,8.374,34.03791,-118.085867
773257,E/O FORD BLVD,60,W,ML,4,,37,3.574,34.036073,-118.167849
773258,E/O FORD BLVD,60,E,ML,4,,37,3.574,34.035882,-118.167827
773273,E/O FETTERLY,60,W,ML,6,,37,3.974,34.03666,-118.160938
773274,E/O FETTERLY,60,E,ML,6,,37,3.974,34.036464,-118.16093
773281,EUCLID,60,E,ML,5,44000,37,1.174,34.028031,-118.208136
773293,E/O GREENWOOD AVE,60,E,ML,5,48914,37,7.774,34.035659,-118.095917
773294,E/O GREENWOOD AVE,60,W,ML,5,48914,37,7.774,34.03582,-118.095997
773304,MARKLAND / WILCOX,60,E,ML,4,48816,37,7.474,34.035592,-118.101149
773305,MARKLAND / WILCOX,60,W,ML,4,48816,37,7.474,34.035797,-118.101226
773316,E/O SAN GABRIEL BLVD,60,W,ML,5,,37,9.141,34.041206,-118.073157
773317,E/O SAN GABRIEL BLVD,60,E,ML,4,,37,9.141,34.041034,-118.073108
773329,E/O SANTA ANITA,60,W,ML,5,,37,10.741,34.038816,-118.045552
773330,E/O SANTA ANITA,60,E,ML,5,,37,10.741,34.038564,-118.045604
773342,W/O SAN GABRIEL BLVD,60,E,ML,5,,37,8.374,34.037734,-118.085774
773343,W/O SAN GABRIEL BLVD,60,W,ML,5,,37,8.374,34.03791,-118.085867
773362,CARMENITA,91,W,ML,4,12552,37,14.698,33.862383,-118.04237
773363,CARMENITA,91,E,ML,4,12552,37,14.698,33.862202,-118.042466
773364,CARMENITA,91,W,FR,1,12552,37,14.698,33.862383,-118.04237
773365,CARMENITA,91,W,HV,1,12552,37,14.698,33.862383,-118.04237
773366,CARMENITA,91,E,HV,1,12552,37,14.698,33.862202,-118.042466
773391,WB 91 TO NB 605,91,W,FF,2,12552,37,10.998,33.87643,-118.101472
773392,WB 91 TO SB 605,91,W,FF,1,12552,37,10.998,33.87643,-118.101472
773393,NB 605 TO WB 91,605,N,FF,1,36490,37,19.052,34.030031,-118.032429
773407,E/O CROSSROAD PKWY,60,W,ML,6,,37,13.341,34.028877,-118.0027
773409,E/O CROSSROAD PKWY,60,E,ML,5,,37,13.341,34.028638,-118.002779
773410,E/O CROSSROAD PKWY,60,E,HV,1,,37,13.341,34.028638,-118.002779
773422,E/O TURNBULL CYN RD,60,W,ML,4,,37,15.541,34.009709,-117.973312
773423,E/O TURNBULL CYN RD,60,W,HV,1,,37,15.541,34.009709,-117.973312
773424,E/O TURNBULL CYN RD,60,E,ML,4,,37,15.541,34.009557,-117.973378
773425,E/O TURNBULL CYN RD,60,E,HV,1,,37,15.541,34.009557,-117.973378
773437,E/O LEMON AVE,60,W,ML,4,19192,37,22.641,33.999193,-117.853162
773438,E/O LEMON AVE,60,W,HV,1,19192,37,22.641,33.999193,-117.853162
773439,E/O LEMON AVE,60,E,ML,4,19192,37,22.641,33.999031,-117.853126
773440,E/O LEMON AVE,60,E,HV,1,19192,37,22.641,33.999031,-117.853126
773458,SEVENTH AVE 1,60,W,ML,4,,37,14.241,34.021646,-117.990029
773459,SEVENTH AVE 1,60,W,HV,1,,37,14.241,34.021646,-117.990029
773460,SEVENTH AVE 1,60,E,ML,5,,37,14.241,34.021504,-117.990223
773461,SEVENTH AVE 1,60,E,HV,1,,37,14.241,34.021504,-117.990223
773462,SEVENTH AVE 1,60,W,OR,1,,37,14.241,34.021646,-117.990029
773463,SEVENTH AVE 1 SB,60,E,FR,1,,37,14.241,34.021504,-117.990223
773473,W/O AZUSA 1,60,E,ML,4,,37,17.141,34.001559,-117.94716
773474,W/O AZUSA 1,60,W,ML,4,,37,17.141,34.001722,-117.947119
773477,W/O AZUSA 1,60,E,HV,1,,37,17.141,34.001559,-117.94716
773478,W/O AZUSA 1,60,W,HV,1,,37,17.141,34.001722,-117.947119
773490,W/O AZUSA 2,60,W,ML,4,,37,17.541,33.999699,-117.94058
773491,W/O AZUSA 2,60,W,HV,1,,37,17.541,33.999699,-117.94058
773492,W/O AZUSA 2,60,E,ML,4,,37,17.541,33.999541,-117.940612
773493,W/O AZUSA 2,60,E,HV,1,,37,17.541,33.999541,-117.940612
773505,E/O FULLERTON,60,E,ML,4,36490,37,20.041,33.994094,-117.897858
773506,E/O FULLERTON,60,E,HV,1,36490,37,20.041,33.994094,-117.897858
773507,E/O FULLERTON,60,E,ML,4,36490,37,20.041,33.994094,-117.897858
773508,E/O FULLERTON,60,E,HV,1,36490,37,20.041,33.994094,-117.897858
773520,E/O AZUSA 2,60,E,ML,4,,37,18.641,33.995684,-117.922099
773521,E/O AZUSA 2,60,E,HV,1,,37,18.641,33.995684,-117.922099
773522,E/O AZUSA 2,60,W,ML,4,,37,18.641,33.995952,-117.922059
773523,E/O AZUSA 2,60,W,HV,1,,37,18.641,33.995952,-117.922059
773535,W/O FAIRWAY DR,60,E,ML,4,36490,37,21.141,33.994885,-117.878772
773536,W/O FAIRWAY DR,60,E,HV,1,36490,37,21.141,33.994885,-117.878772
773537,W/O FAIRWAY DR,60,W,ML,4,36490,37,21.141,33.99513,-117.87881
773538,W/O FAIRWAY DR,60,W,HV,1,36490,37,21.141,33.99513,-117.87881
773542,W/O TURNBULL,60,W,HV,1,,37,15.121,34.012079,-117.980022
773543,W/O TURNBULL,60,E,HV,1,,37,15.121,34.011912,-117.980122
773638,SILVER LAKE,101,N,OR,1,44000,37,5.188,34.077518,-118.282724
773647,LA BREA 1,10,W,ML,4,44000,37,8.245,34.034377,-118.350928
773656,SB 405 TO EB 105,105,E,ML,3,32548,37,2.82,33.933059,-118.356686
773657,SB 405 TO EB 105,105,E,OR,1,32548,37,2.82,33.933059,-118.356686
773658,SB 405 TO EB 105,105,E,HV,1,32548,37,2.82,33.933059,-118.356686
773668,ROCKY PEAK 1,118,W,HV,1,,111,33.411,34.268605,-118.634966
773711,SPRING STREET,605,S,ML,4,70686,37,2.432,33.811752,-118.08157
773712,SPRING STREET,605,N,ML,4,70686,37,2.432,33.811752,-118.081294
773723,223RD STREET,605,N,ML,4,43000,37,3.552,33.827898,-118.082496
773724,223RD STREET,605,S,ML,4,43000,37,3.552,33.827839,-118.082741
773736,195TH STREET,605,N,ML,4,12552,37,5.352,33.851922,-118.09452
773737,195TH STREET,605,S,ML,4,12552,37,5.352,33.851874,-118.094684
773743,ROUTE 605 / ROUTE 91,605,N,ML,4,12552,37,7.152,33.877092,-118.102657
773749,ROUTE 605 / ROUTE 91,605,N,ML,4,12552,37,7.252,33.878493,-118.103113
773773,RAMONA BOULEVARD,605,S,ML,4,3666,37,23.652,34.085128,-117.996724
773774,RAMONA BOULEVARD,605,N,ML,4,3666,37,23.652,34.085033,-117.996438
773784,RIVERGRADE ROAD,605,S,ML,4,36826,37,24.752,34.09799,-117.985785
773785,RIVERGRADE ROAD,605,N,ML,4,36826,37,24.752,34.097894,-117.98553
773795,ARROW HIGHWAY,605,N,ML,4,36826,37,26.552,34.12006,-117.970742
773796,ARROW HIGHWAY,605,S,ML,4,36826,37,26.552,34.120181,-117.970962
773798,ROUTE 605/ ROUTE 210,605,S,ML,4,36826,37,27.052,34.125606,-117.965149
773807,ROUTE 605/ ROUTE 210,605,N,ML,4,36826,37,27.052,34.125482,-117.964907
773869,PARISH PL,134,E,ML,4,8954,37,3.4,34.154966,-118.317908
773870,PARISH PL,134,W,ML,4,8954,37,3.4,34.155158,-118.317885
773871,PARISH PL,134,E,HV,1,8954,37,3.4,34.154966,-118.317908
773872,PARISH PL,134,W,HV,1,8954,37,3.4,34.155158,-118.317885
773880,W/O PASS,134,E,ML,4,44000,37,2.0,34.153816,-118.341876
773881,W/O PASS,134,E,HV,1,44000,37,2.0,34.153816,-118.341876
773882,W/O PASS,134,E,FR,1,44000,37,2.0,34.153816,-118.341876
773890,W/O BOB HOPE,134,E,ML,4,44000,37,2.3,34.152957,-118.336851
773891,W/O BOB HOPE,134,E,HV,1,44000,37,2.3,34.152957,-118.336851
773892,W/O BOB HOPE,134,E,FR,1,44000,37,2.3,34.152957,-118.336851
773904,W/O RIVERSIDE,134,E,ML,4,44000,37,4.8,34.155227,-118.294082
773906,W/O RIVERSIDE,134,W,ML,4,44000,37,4.8,34.155435,-118.294082
773907,W/O RIVERSIDE,134,E,HV,1,44000,37,4.8,34.155227,-118.294082
773908,W/O RIVERSIDE,134,W,HV,1,44000,37,4.8,34.155435,-118.294082
773916,RTE 5 SB,134,E,ML,3,44000,37,5.5,34.152202,-118.282684
773917,RTE 5 SB,134,E,FF,2,44000,37,5.5,34.152202,-118.282684
773927,RTE 5 / ZOO DR,134,E,ML,4,44000,37,5.7,34.152895,-118.279266
773928,RTE 5 / ZOO DR,134,E,OR,1,44000,37,5.7,34.152895,-118.279266
773939,VINELAND NB,134,W,ML,3,44000,37,0.38,34.153052,-118.36974
773940,VINELAND NB,134,W,OR,1,44000,37,0.38,34.153052,-118.36974
773941,VINELAND NB,134,W,FF,2,44000,37,0.38,34.153052,-118.36974
773953,W/O VICTORY,134,E,ML,4,44000,37,5.0,34.155081,-118.290573
773954,W/O VICTORY,134,W,ML,4,44000,37,5.0,34.155428,-118.29055
773955,W/O VICTORY,134,E,HV,1,44000,37,5.0,34.155081,-118.290573
773956,W/O VICTORY,134,W,HV,1,44000,37,5.0,34.155428,-118.29055
773974,OAKVIEW,134,E,ML,4,44000,37,9.23,34.145484,-118.221919
773975,OAKVIEW,134,W,ML,4,44000,37,9.213,34.14568,-118.221874
773976,OAKVIEW,134,E,HV,1,44000,37,9.23,34.145484,-118.221919
773977,OAKVIEW,134,W,HV,1,44000,37,9.213,34.14568,-118.221874
773978,OAKVIEW,134,E,FF,2,44000,37,9.23,34.145484,-118.221919
773979,OAKVIEW,134,W,FF,2,44000,37,9.213,34.14568,-118.221874
773980,OAKVIEW,134,W,FF,1,44000,37,9.213,34.14568,-118.221874
773995,FM 2 NB TO 134 EB,134,E,ML,5,44000,37,9.59,34.144881,-118.215655
773996,FM 2 NB TO 134 EB,134,W,ML,5,44000,37,9.573,34.145076,-118.215608
773997,FM 2 NB TO 134 EB,134,E,HV,1,44000,37,9.59,34.144881,-118.215655
773998,FM 2 NB TO 134 EB,134,W,HV,1,44000,37,9.573,34.145076,-118.215608
774011,TOWNSEND,134,E,ML,4,44000,37,10.66,34.147884,-118.197557
774012,TOWNSEND,134,W,ML,4,44000,37,10.643,34.148107,-118.197509
774013,TOWNSEND,134,E,HV,1,44000,37,10.66,34.147884,-118.197557
774014,TOWNSEND,134,W,HV,1,44000,37,10.643,34.148107,-118.197509
774031,COLORADO,134,E,ML,4,44000,37,11.64,34.141573,-118.182594
774032,COLORADO,134,W,ML,4,44000,37,11.623,34.141843,-118.182666
774033,COLORADO,134,E,HV,1,44000,37,11.64,34.141573,-118.182594
774034,COLORADO,134,W,HV,1,44000,37,11.623,34.141843,-118.182666
774035,COLORADO,134,E,OR,1,44000,37,11.64,34.141573,-118.182594
774037,COLORADO,134,W,FR,2,44000,37,11.623,34.141843,-118.182666
774053,FM 2 SB TO 134,134,W,ML,4,30000,37,8.403,34.15084,-118.234258
774054,FM 2 SB TO 134,134,E,ML,4,30000,37,8.42,34.15068,-118.234471
774055,FM 2 SB TO 134,134,W,HV,1,30000,37,8.403,34.15084,-118.234258
774056,FM 2 SB TO 134,134,E,HV,1,30000,37,8.42,34.15068,-118.234471
774057,FM 2 SB TO 134,134,W,FF,1,30000,37,8.403,34.15084,-118.234258
774058,FM 2 SB TO 134,134,E,FF,2,30000,37,8.42,34.15068,-118.234471
774067,FM 5 NB,134,W,ML,3,44000,37,5.39,34.153547,-118.284244
774068,5 N - 134 W,134,W,FF,2,44000,37,5.39,34.153547,-118.284244
774069,FM 5 NB,134,W,FR,1,44000,37,5.39,34.153547,-118.284244
774070,FM 5 NB,134,W,OR,1,44000,37,5.39,34.153547,-118.284244
774078,170 S - 134 E,134,E,FF,2,44000,37,0.0,34.153163,-118.376417
774079,101 S - 134 E,134,E,FF,2,44000,37,0.0,34.153163,-118.376417
774080,RTE 170 / RTE 101,134,E,FR,2,44000,37,0.0,34.153163,-118.376417
774085,FM 5 to 405,405,N,HV,1,44000,37,72.072,34.287473,-118.467596
774092,S OF 210,5,N,ML,5,44000,37,160.02,34.311851,-118.487084
774093,S OF 210,5,N,HV,1,44000,37,160.02,34.311851,-118.487084
774095,JEFFERSON,405,N,HV,1,17568,37,49.772,33.98849,-118.399537
774097,HOWARD HUGHES PKWY,405,N,HV,1,44000,37,48.872,33.978135,-118.390097
774099,VENICE,405,N,HV,1,17568,37,51.582,34.010379,-118.41687
774101,BRADDOCK,405,S,HV,1,44000,37,50.612,33.998479,-118.407756
774105,N OF 90,405,S,HV,1,17568,37,49.922,33.990121,-118.401139
774106,N OF 90,405,N,HV,1,17568,37,49.922,33.990323,-118.400988
774108,JEFFERSON,405,S,HV,1,,37,49.602,33.986242,-118.398076
774112,VENICE,405,S,HV,1,17568,37,51.572,34.010121,-118.416943
774125,W/B 60 BY PASS/GRAND,60,W,ML,4,19192,37,22.921,33.999966,-117.848396
774126,W/B 60 BY PASS/GRAND,60,W,HV,1,19192,37,22.921,33.999966,-117.848396
774127,W/B 60 BY PASS/GRAND,60,W,OR,1,19192,37,22.921,33.999966,-117.848396
774140,LANKERSHIM,101,N,OR,1,44000,37,11.878,34.139643,-118.365139
774150,ARTESIA,710,S,OR,1,43000,37,7.84,33.873014,-118.193822
774151,ARTESIA,710,S,FF,1,43000,37,7.84,33.873014,-118.193822
774164,E/O BREA CANYON RD,60,E,ML,4,19192,37,23.441,34.001268,-117.839546
774165,E/O BREA CANYON RD,60,W,ML,4,19192,37,23.441,34.001459,-117.839573
774166,E/O BREA CANYON RD,60,E,HV,1,19192,37,23.441,34.001268,-117.839546
774167,E/O BREA CANYON RD,60,E,HV,1,19192,37,23.441,34.001268,-117.839546
774180,57 N TO 60 E CONN.,60,E,ML,4,19192,37,23.841,34.002482,-117.832788
774181,57 N TO 60 E CONN.,60,W,ML,4,19192,37,23.841,34.00266,-117.832837
774182,57 N TO 60 E CONN.,60,E,HV,1,19192,37,23.841,34.002482,-117.832788
774183,57 N TO 60 E CONN.,60,W,HV,1,19192,37,23.841,34.00266,-117.832837
774189,MARENGO,5,N,OR,1,44000,37,135.403,34.059886,-118.214755
774193,PACIFIC,710,N,FF,2,43000,37,4.76,33.830873,-118.208577
774204,ALAMEDA 2 NB,134,W,ML,4,44000,37,1.92,34.154161,-118.343375
774205,ALAMEDA 2 NB,134,W,OR,1,44000,37,1.92,34.154161,-118.343375
774206,ALAMEDA 2 NB,134,W,HV,1,44000,37,1.92,34.154161,-118.343375
774216,E/O MINDANAO WAY,90,W,ML,3,44000,37,0.079,33.984448,-118.441266
774217,E/O MINDANAO WAY,90,E,ML,3,44000,37,0.079,33.984216,-118.441188
774226,E/O LINCOLN,90,W,ML,2,44000,37,0.009,33.984652,-118.442457
774227,E/O LINCOLN,90,E,ML,3,44000,37,0.009,33.984496,-118.442338
774235,E/O BALLONA CREEK,90,W,ML,3,44000,37,0.319,33.983698,-118.4372
774236,E/O BALLONA CREEK,90,E,ML,3,44000,37,0.319,33.982842,-118.437453
774244,E/O CULVER,90,E,ML,2,44000,37,0.009,33.984496,-118.442338
774245,E/O CULVER,90,W,ML,2,44000,37,0.009,33.984652,-118.442457
774246,E/O CULVER,90,E,OR,1,44000,37,0.009,33.984496,-118.442338
774247,E/O CULVER,90,E,FR,1,44000,37,0.009,33.984496,-118.442338
774258,MT OLIVE TO EB 210,605,S,OR,1,36826,37,27.952,34.133594,-117.953454
774260,MT OLIVE TO SB 605,605,S,OR,1,36826,37,27.952,34.133594,-117.953454
774261,EB 210 TO MT OLIVE,605,S,FF,1,36826,37,27.952,34.133594,-117.953454
774262,WB 210 TO MT OLIVE,605,S,FR,1,36826,37,27.952,34.133594,-117.953454
774263,MT OLIVE TO WB 210,605,S,OR,1,36826,37,27.952,34.133594,-117.953454
774264,NB 605 TO MT OLIVE,605,S,FF,1,36826,37,27.952,34.133594,-117.953454
774278,W/O RTE 405,90,W,ML,3,44000,37,2.466,33.988276,-118.40316
774279,W/O RTE 405,90,E,ML,3,44000,37,2.466,33.988048,-118.402906
774280,90 E - 405 S,90,E,FF,2,44000,37,2.466,33.988048,-118.402906
774281,90 E - 405 N,90,E,FF,1,44000,37,2.466,33.988048,-118.402906
774282,405 S - 90 W,90,W,FF,1,44000,37,2.466,33.988276,-118.40316
774301,CENTINELA,90,W,ML,3,44000,37,0.689,33.982569,-118.43092
774302,CENTINELA,90,E,ML,4,44000,37,0.689,33.981692,-118.431248
774303,CENTINELA,90,W,OR,1,44000,37,0.689,33.982569,-118.43092
774304,CENTINELA,90,E,OR,1,44000,37,0.689,33.981692,-118.431248
774305,CENTINELA,90,E,FR,1,44000,37,0.689,33.981692,-118.431248
774327,AVALON 1,405,S,ML,4,11530,37,34.972,33.838786,-118.263002
774328,AVALON 1,405,S,OR,1,11530,37,34.972,33.838786,-118.263002
774329,AVALON 1,405,S,HV,1,11530,37,34.972,33.838786,-118.263002
774344,NO. OF 210,5,S,ML,4,44000,37,160.547,34.318789,-118.493056
774345,NO. OF 210,5,S,HV,1,44000,37,160.547,34.318789,-118.493056
774346,5 S TO 210 E,5,S,FF,3,44000,37,160.547,34.318789,-118.493056
774347,5 S TRUCK TO 5 S,5,S,FF,2,44000,37,160.547,34.318789,-118.493056
774348,5 S TRUCK TO 210 E,5,S,FF,1,44000,37,160.547,34.318789,-118.493056
774358,NORTH OF MILLER WAY,710,S,ML,4,73080,37,12.707,33.9392,-118.171985
774359,NORTH OF MILLER WAY,710,N,ML,4,73080,37,12.707,33.939137,-118.171805
774372,NORTH OF LONG BEACH,710,S,ML,5,43000,37,7.54,33.868933,-118.195568
774373,NORTH OF LONG BEACH,710,N,ML,6,43000,37,7.54,33.868842,-118.1953
774377,TEMPLIN,5,N,OR,1,,37,182.44,34.571045,-118.689102
774389,WILLOW STREET,710,S,ML,3,43000,37,3.05,33.806185,-118.207378
774390,WILLOW STREET,710,S,OR,1,43000,37,3.05,33.806185,-118.207378
774391,WILLOW STREET,710,S,FR,1,43000,37,3.05,33.806185,-118.207378
774411,WILLOW STREET,710,N,ML,3,43000,37,3.05,33.806183,-118.207214
774412,WILLOW STREET,710,N,OR,1,43000,37,3.05,33.806183,-118.207214
774413,WILLOW STREET,710,N,FR,1,43000,37,3.05,33.806183,-118.207214
774440,TYLER AVE,10,E,ML,5,22230,37,27.6,34.067931,-118.034889
774441,TYLER AVE,10,W,ML,5,22230,37,27.6,34.068121,-118.034859
774442,TYLER AVE,10,W,HV,2,22230,37,27.6,34.068121,-118.034859
774443,TYLER AVE,10,E,HV,1,22230,37,27.6,34.067931,-118.034889
774444,SO OF 405,710,N,ML,3,43000,37,4.29,33.82419,-118.20687
774445,SO OF 405,710,S,ML,3,43000,37,4.29,33.824173,-118.207084
774458,NB 710 CONN,710,N,CD,2,43000,37,4.29,33.82419,-118.20687
774459,NB 710 TO SB 405,710,N,FF,1,43000,37,4.29,33.82419,-118.20687
774460,SB 710 TO SB 405,710,S,FF,1,43000,37,4.29,33.824173,-118.207084
774461,NB 405 TO SB 710,710,S,FF,1,43000,37,4.29,33.824173,-118.207084
774475,PHILLIPS RANCH RD,60,E,ML,4,58072,37,27.941,34.025037,-117.774955
774476,PHILLIPS RANCH RD,60,E,HV,1,58072,37,27.941,34.025037,-117.774955
774477,PHILLIPS RANCH RD,60,E,FR,1,58072,37,27.941,34.025037,-117.774955
774478,PHILLIPS RANCH RD,60,E,OR,1,58072,37,27.941,34.025037,-117.774955
774491,PHILLIPS RANCH W/B,60,W,ML,4,58072,37,28.141,34.024242,-117.771627
774492,PHILLIPS RANCH W/B,60,W,HV,1,58072,37,28.141,34.024242,-117.771627
774493,PHILLIPS RANCH W/B,60,W,OR,1,58072,37,28.141,34.024242,-117.771627
774502,REYES ADOBE,101,S,FR,1,394,37,37.402,34.146952,-118.779156
774538,S/B 710 TO W/B 10,10,W,FF,1,48914,37,19.76,34.061419,-118.16711
774539,N/B 710 TO W/B 10,10,W,FF,1,48914,37,19.76,34.061419,-118.16711
774544,TO S/B 5,10,W,FF,2,44000,37,17.488,34.054081,-118.204242
774549,N/B 710 TO W/B 10,10,E,FF,2,,37,19.54,34.061366,-118.170554
